序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
10,@大兴卫生,是,乳酸奶不是酸奶；市场上有很多有牛奶、奶粉、糖、乳酸、柠檬酸、苹果酸、香料和防腐剂加工配制而成的“乳酸奶”不具备酸奶的保健作用，购买时要仔细识别。@大兴妇幼健康教育 @金_星_卫_生_院 ​​​​,2012-08-24 10:33,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yyC8D4tky
11,专家建议，和睡懒觉朋友饱撮一顿疯狂购物等方式相比，上健身房运动或参加户外活动，更有利于消除“工作综合征”的影响。另外，节前就做好节后工作的计划，或者干脆外出旅游，换个新环境，这都是避免或减少这种综合征的有效办法。@大兴卫生 @大兴妇幼健康教育 ​​​​,否,,2012-08-23 14:05,转发,1,赞,微博 weibo.com,https://weibo.com/2709507907/yyu6qoG5x
12,假期惦记工作难以踏实休息——这种被称为“工作综合征”的现象困扰众多职场人士。来自智联招聘的一项大型网络调查显示，仅有四成职场人能够在假期踏实休假，这意味着六成职场人遭遇“工作综合征”的袭击。 @健康养生知识 @大兴卫生 @健康养生知识 ​​​​,否,,2012-08-23 14:03,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yyu5yBFjr
13,为进一步提高医务人员在遇到突发传染病事件的应急处置能力，高效有序地做好辖区内传染病疫情突发事件的应急处置工作，按照我院应急培训计划，于2012年8月22日下午就本院《急性传染病疫情应急预案》开展培训。通过培训使医务人员熟悉相关工作流程，一旦发生疫情能够做到正确处置，有效应对。@大兴卫生 ​​​​,否,,2012-08-22 16:58,转发,评论,1,微博 weibo.com,https://weibo.com/2709507907/yylNSbYhc
14,秋天，万物进入收敛、萧条期，尤其深秋后，因更易引发人的凄凉、苦闷、垂暮之感而诱发抑郁症。造成秋季抑郁症的原因主要是人体的生物钟不适应日照时间短的变化，导致生理节律紊乱和内分泌失调，因而出现了情绪与精神状态的紊乱。因而专家提醒：秋天养生要注意心理调适。@大兴卫生 ​​​​,否,,2012-08-22 16:48,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yylK236kF
15,5、 避免接触传染 一旦发现周围邻居或托儿所内孩子患了秋季腹泻，应注意隔离，以防传染而得病。@大兴卫生 @大兴妇幼健康教育 ​​​​,否,,2012-08-21 11:30,3,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yyaeA4Bjf
16,3、饮食卫生 平时应重视饮食卫生，最好每天上午喂奶前将全部餐具彻底煮沸消毒一次，分次使用，以防病从口入。 4、增强体质 要加强小儿体质锻炼，多参加户外活动，增强体质。及早治疗小儿的营养不良、佝偻病等一些易致慢性腹泻的疾病。不要长期使用抗生素。 @大兴卫生 @大兴妇幼健康教育 ​​​​,否,,2012-08-21 11:30,3,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yyaeovgeK
17,预防秋季腹泻，关键要做到以下几点：1、提倡母乳喂养 宝宝出生后应提倡母乳喂养，以使宝宝能得到大量的免疫抗体，增强机体的抵抗力。尤其是婴儿出生后的第一个夏秋季最为重要，尽量避免夏季断奶。 2合理喂养 做到饮食定时定量，按时添加辅食，切忌几种辅食一起添加。@大兴卫生 @大兴妇幼健康教育 ​​​​,否,,2012-08-21 11:29,3,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yyadXDoF8
18,为加强辖区精神卫生管理，在主管院长的支持下，金星卫生院于2012年8月16日召开村卫生专干座谈会，会上就如何加强精神病人管理做了详细部署，要求专管员在八月底前完成所辖区村庄精神病人危险因素的逐一排查，为达到十八大期间精神病人零肇事肇祸打下坚实基础。@大兴卫生 @首都健康 @北京大兴健康教育 ​​​​,否,,2012-08-17 17:22,1,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yxAPgdFPs
19,@大兴卫生 @首都健康 @北京大兴健康教育,是,为提高护理人员整体素质，强化理论基础知识，提升护理质量，金星卫生院于8月17日下午开展以理论知识为主体的《护理人员“三基三严”考核》活动，除值班人员未到场外共13名护理人员参加。 此次活动由护理部具体规划及落实，护理部主任及两位副院长全程参与，对护理人员进行了认真严格的考核。 ​​​​,2012-08-17 17:21,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yxAOK1a0T
20,为提高护理人员整体素质，强化理论基础知识，提升护理质量，金星卫生院于8月17日下午开展以理论知识为主体的《护理人员“三基三严”考核》活动，除值班人员未到场外共13名护理人员参加。 此次活动由护理部具体规划及落实，护理部主任及两位副院长全程参与，对护理人员进行了认真严格的考核。 ​​​​,否,,2012-08-17 17:19,1,1,赞,微博 weibo.com,https://weibo.com/2709507907/yxAO67w1z
21,@大兴卫生,是,婴儿湿疹的护理 婴儿湿疹，俗称“奶癣”，是一种对牛奶、母乳和鸡蛋白等食物过敏而引起的变态反应皮肤病，小宝宝的皮肤十分娇嫩，很轻微的刺激就能使宝宝的皮肤患病。婴儿湿疹一般都出现在出生后1月到2岁这段时间，又以2～3个月的宝宝最严重。常发生于双颊、头皮、额部······@金_星_卫_生_院 ​​​​,2012-08-14 15:34,1,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yx7PTE48F
22,转发微博,是,终于找到了，月牙的故事，大家对照图片看一下自己的月牙板，检查一下身体状况！很实用。 ​​​​,2012-08-03 13:54,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yvru4n6rN
23,//@北京药事: 健康看奥运//@中国药监: [伦敦奥火][奥运金牌][奥运银牌][奥运铜牌]健康看奥运！,是,#健康看奥运#熬夜观赛的亲注意补充胡萝卜、西蓝花等富含维生素A的深色蔬菜以及瘦肉、猪肝、鱼肉等富含维生素B2的食物，以提高熬夜人群对光线的适应能力、防止视觉疲劳。饮食上要注意补充肉、蛋等富含蛋白质的食品。适当补充花生、腰果等富含维生素B1的食品，以利于消除疲劳、恢复体能。 ​​​​,2012-08-03 08:18,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yvphD2cbR
24,@大兴卫生,是,"生吃瓜果注意消毒；宝宝在夏天爱吃生冷瓜果，但若不注意卫生，就会""病从口入""了。因此，在生吃瓜果时，要进行清洗消毒。更要注意熟食的新鲜，不能吃霉变的食物，以防止病原微生物乘虚而入。@金_星_卫_生_院 @大兴妇幼健康教育 ​​​​",2012-07-31 14:24,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yuZoqqeku
25,,是,【汛期温馨提示】汛期发生洪涝灾害后，由此引发水污染、食物中毒和传染病暴发流行的风险加大。因此大兴区卫生局在此提醒广大居民朋友，水灾之后，注意八大事项、健康平安地度过汛期。@首都健康 @北京大兴 ​​​​,2012-07-30 15:29,1,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yuQoivUKd
26,//@首都医科大学宣武医院: 老人体检查什么？,是,【老人体检查什么？】50岁以后，老人的身体机能开始衰退，此后应每半年做一次全身体检，并注意做好体检记录，保管好化验单。常规性检验项目（如验小便、心电图、查眼底等）最好每三个月检查一次。此外，老人最好从自身症状、体征出发，在体检中增加项目，比如心脏检查、脑部检查、胃肠镜检查等等。  ​​​​,2012-07-30 08:27,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yuNDh79sB
27,根据北京市疾控中心慢病所工作要求，在大兴区区疾控中心指导下，金星卫生院下属金华园社区卫生服务站开展第六次高血压知识讲座，由大兴区人民医院对口支援专家高琳琳授课。@大兴卫生 @首都健康 @北京大兴健康教育 ​​​​,否,,2012-07-27 14:13,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yunCe6j82
28,转发微博,是,#遭遇雷击后的急救#  当看到有人不幸遭遇雷击时，应迅速将遇害者移至干燥、通风处，平卧，松解衣带，保持呼吸通畅。雷电可使人心跳停搏、呼吸停止的时间较长，因此必须进行持续的心肺复苏。有条件者可用气管内插管、氧气袋或氧气发生器，或进行人工呼吸。如遇害者昏迷、休克可刺激人中、中冲等穴位。 ​​​​,2012-07-27 13:35,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yunmM8rVO
29,//@北京CBD杂志: 转发微博,是,【北京市领导向“7·21”遇难者致哀】代市长王 安 顺说，我们将竭尽全力做好灾后救灾善后工作，尽快恢复灾区的水电路通讯，做好卫生防疫工作，做好下一步防汛的准备工作，绝不让悲剧再次发生 O网页链接 ​​​​,2012-07-27 13:31,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yunkVbkMf
30,@大兴卫生,是,洗手要到位；很多时候人们洗手只是蜻蜓点水，沾点水，涂上肥皂，马上就冲掉，整个过程3-5秒钟就完事，甚至用手在水里蘸一下就算洗过了，这样洗手很不到位。每次洗手需要双手涂满肥皂反复搓揉10秒钟以上，然后再用流动水冲洗干净。@金_星_卫_生_院 @大兴妇幼健康教育 ​​​​,2012-07-26 13:59,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yue5P8xPF
31,//@房山区卫生局: 水灾后的健康知识.@Funhill房山 @北京门头沟健康教育,是,#健康知识# 水灾后的健康知识（清晰）。 ​​​​,2012-07-26 10:08,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yucA8EH5m
32,//@每日医学资讯: //@首都儿科研究所:转发微博,是,#大暴雨#最实用的大暴雨自救手册，如此夏季，每个人都要留一份.转 @首都儿科研究所 @首都健康 @每日医学资讯 ​​​​,2012-07-25 09:19,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/yu2PPapRk
33,@大兴卫生 @大兴妇幼健康教育,是,断母乳不断奶，断母乳并不是断掉所有的奶，此阶段的宝宝从日常饮食中摄入的蛋白质、钙等营养素是不够的，需要从牛奶(或配方奶)中得到补充。刚断奶后的宝宝每天应摄入约500毫升牛奶。 ​​​​,2012-07-24 16:49,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/ytWm16xv6
34,"我院2012年“共产党员献爱心”捐献活动圆满结束,全院共有16名党员献出爱心，共计捐款1300元，全部捐款于7月20日送到西红门镇政府。@大兴卫生 ​​​​",否,,2012-07-24 15:58,转发,评论,赞,微博 weibo.com,https://weibo.com/2709507907/ytW15iyS0
