序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
24,8月28日至9月6日，浙江省将对机动车采取临时性交通管理措施（详情戳大图）↓↓↓，请广大司机朋友予以理解和配合！,是,8月28日至9月6日，浙江省将对机动车采取临时性交通管理措施（详情戳大图）↓↓↓，请广大司机朋友予以理解和配合！ ​​​​,2016-08-14 21:33,3,1,2,微博 weibo.com,https://weibo.com/1910370220/E3yPizSfX
25,夏季是入室盗窃案的高发季节，为提高群众的安全防范意识，避免财产损失，减少此类案件发生，蜀黍给大家汇总一下入室盗窃案件发生的主要特点和防范提示。O夏季入室盗窃多发 警方给您支招防范 ​​​​,否,,2016-08-14 19:01,1,1,1,iPhone 6,https://weibo.com/1910370220/E3xPnyGa5
26,【公安部等12部门联合出台改进和规范公安派出所出具证明工作的意见】,是,#规范派出所开证明#【公安部等12部门联合出台改进和规范公安派出所出具证明工作的意见】近日，公安部等12部门联合出台《关于改进和规范公安派出所出具证明工作的意见》，自2016年9月1日起实施。12部门还专门印发通知，就做好贯彻落实工作提出明确要求。全文： °公安部等12部门《关于改进和规范公安派出所出... ​​​​,2016-08-11 09:25,1,3,1,iPhone 6,https://weibo.com/1910370220/E31MqDGcl
27,9月1日起，这14个事项公安派出所不再开证明了！,是,#规范派出所开证明#一图解读：下月起，这14个事项公安派出所不再开证明了！ ​​​​,2016-08-11 09:25,1,2,赞,iPhone 6,https://weibo.com/1910370220/E31M8CtPb
28,【公安部负责人就改进和规范公安派出所出具证明工作答记者问】,是,#规范派出所开证明#【公安部负责人就改进和规范公安派出所出具证明工作答记者问】近日，公安部等12部门联合出台《关于改进和规范公安派出所出具证明工作的意见》，并下发通知，就贯彻落实工作做出部署，公安部负责人就有关问题回答了记者提问。详情： °公安部负责人就改进和规范公安派出所出具证明... ​​​​,2016-08-11 09:24,转发,评论,2,iPhone 6,https://weibo.com/1910370220/E31LJdK98
29,在全国公安民警“三微”大赛中，江苏公安有4部纪实微视频、4部微电影、7条微信、4条微博入围，欢迎大家投票支持！O公安部第二届“三微”大赛网络投票活动启动   纪实微视频作品中，根据盐城亭湖公安民警刘婵的事迹拍摄的《婵心如翼》入围L《婵心如翼》,是,各位亲们，在第二届全国公安民警“三微”大赛中，苏警小哥同事们做的4部纪实微视频、4部微电影、7条微信、4条微博入围啦，这些作品都是咱们共建平安江苏的真实印记，有的可能就有亲们的经历在里面！感兴趣的话，可以点击网页链接看看！O网页链接看完记得表达一下想法哦！我们还有图片教程哦 ​​​​...¡查看图片展开全文c,2016-08-08 17:12,2,评论,2,微博 weibo.com,https://weibo.com/1910370220/E2Cygdn78
30,盐城亭湖警方举行集中发还赃物活动O【一线传真】双打会战立新功 破案发赃惠群众 ​​​​,否,,2016-08-08 14:40,转发,1,赞,iPhone 6,https://weibo.com/1910370220/E2Byu6OlH
31,#警惕颜色革命#【郑永年就周世峰等涉嫌颠覆国家政权案答问】°郑永年就周世峰等涉嫌颠覆国家政权案答问 ​​​​,否,,2016-08-07 19:04,1,2,2,iPhone 6,https://weibo.com/1910370220/E2tRrobdV
32,【《环球时报》社评：对颠覆国家政权予以打击是头等司法正义】O网页链接 ​​​​,否,,2016-08-06 13:45,转发,评论,1,微博 weibo.com,https://weibo.com/1910370220/E2ilddQ3G
33,公安部部署深入推进改革落实工作O公安部部署深入推进改革落实工作 ​​​​,否,,2016-08-05 18:27,1,评论,1,iPhone 6,https://weibo.com/1910370220/E2aL6t7Qc
34,周世锋案警示律师必须依法履职O[社论]周世锋案警示律师必须依法履职 ​​​​,否,,2016-08-05 14:29,1,3,赞,iPhone 6,https://weibo.com/1910370220/E29cPzbp7
35,环境保护专项整治群众举报监督电话：18951555222；0515-88231950；0515-88682345   市长热线：12345,是,#黄海潮声#【我市集中开展环保专项整治】近年来，我市秉持低碳生态环保理念，推动城市转型发展、城乡统筹发展，推进生态盐城建设，着力把城乡环境整治作为一项重要的民生工程来抓，建设宜业宜居的美丽盐城。为进一步加强环境保护，维护广大人民群众切身利益，近日，市委、市政府决定，从 8月份开始到今 ​​​​...展开全文c,2016-08-04 18:06,2,2,1,微博 weibo.com,https://weibo.com/1910370220/E21cigrac
36,6•23”市级机关、驻盐部队抗灾救灾先进事迹报告会举行,是,#黄海潮声#【“6？23”市级机关驻盐部队抗灾救灾先进事迹报告会举行】8月3日下午，“6•23”市级机关、驻盐部队抗灾救灾先进事迹报告会在市行政中心举行，来自盐城军分区、市消防支队、盐城供电公司、盐城爱心之家志愿服务中心、盐阜大众报报业集团、市公安局巡特警支队、市第一人民医院、市粮食局的8 ​​​​...展开全文c,2016-08-04 18:03,转发,1,3,微博 weibo.com,https://weibo.com/1910370220/E21aRFPd2
37,盐城网警巡查执法正式上线！,是,发布了头条文章：《全市人民注意了，盐城网警公开身份执法啦！！！》 °全市人民注意了，盐城网警公开身份执法啦！！！ ​​​​,2016-08-04 15:30,2,5,7,微博 weibo.com,https://weibo.com/1910370220/E20b5s39f
38,盐城交警“百日行动”整治以来，采取多种措施整治机动车违停、乱停，同时明确新增25条禁停严管路段，对于违停车辆一律清拖处理，同时对驾驶人一律给予100元、记3分的处罚。O🎯【今日头条】盐城新增这么多条“交通地雷线”... ​​​​,否,,2016-08-04 15:13,1,3,2,iPhone 6,https://weibo.com/1910370220/E203WwEmG
39,,是,#警惕颜色革命#【审判颠覆国家政权案：不要小看中国法治决心】周世锋等人身为律师却知法犯法，最后被绳之以法，事实充分说明：法律不是赚眼球的“口哨”、谋私利的工具，更不能成为掩饰“推墙”的幌子。对于任何一个国家的公民而言，维护国家安全、政权稳定，都是基本的法律底线。O【锐评】审判颠覆国家政权案：不要小看中国法... ​​​​,2016-08-04 11:09,转发,1,1,微博 weibo.com,https://weibo.com/1910370220/E1Yt08e0K
40,#警惕颜色革命#【新华社：周世锋涉嫌颠覆国家政权案一审在津公开开庭审理】°周世锋案一审当庭宣判 颠覆国家政权罪名成立 ​​​​,否,,2016-08-04 09:14,转发,评论,1,微博 weibo.com,https://weibo.com/1910370220/E1XIocvbV
41,【周世锋：不希望亲友旁听本人案件庭审】周世锋涉嫌颠覆国家政权案一审即将在天津二中院公开开庭审理。近日，被告人周世锋两次向法院提出书面请求，不希望家人到法院旁听庭审。 ​​​​,否,,2016-08-03 22:20,转发,评论,赞,iPhone 6,https://weibo.com/1910370220/E1TqOxsmV
42,,是,"#警惕颜色革命#【""推墙""思想如何蛊惑人心?聚焦胡石根颠覆国家政权案一审庭审辩论】3日上午，胡石根涉嫌颠覆国家政权案一审在天津公开开庭审理。公诉人指控了胡石根的3起具体犯罪事实：指派勾洪国赴境外参加由分裂分子等参与反华培训；在“七味烧聚会”中提出“国家转型三大因素”和“建设未来国家五大 ​​​​...¡查看图片展开全文c",2016-08-03 22:16,转发,2,赞,iPhone 6,https://weibo.com/1910370220/E1Tp3seYM
43,警方邀你破案第八季，期待您继续给力支持！O发现他们立刻报警 | 警方邀你破案第八季 ​​​​,否,,2016-08-03 17:28,转发,1,2,iPhone 6,https://weibo.com/1910370220/E1RwuD0c9
44,#收拾指南#公安部与中央电视台联合制作的国内首档大型警察竞技真人秀节目《警察特训营》，自播出以来受到广泛关注。8月1日至8月15日（每周五除外）在中央电视台社会与法频道（CCTV12）进行暑期集结播出，每天播出1集，16:10首播，23:10重播。欢迎收看。 ​​​​,否,,2016-08-03 09:58,1,2,4,微博 weibo.com,https://weibo.com/1910370220/E1OzAer9P
45,全市公安机关依法打击环保违法行为 °全市公安机关依法打击环保违法行为 ​​​​,否,,2016-08-03 09:45,1,评论,1,微博 weibo.com,https://weibo.com/1910370220/E1Ouvh7Mz
46,#警惕颜色革命#【胡石根涉嫌颠覆国家政权案一审在津公开开庭审理】 °胡石根涉嫌颠覆国家政权案一审在津公开开庭审理 ​​​​,否,,2016-08-03 09:17,2,2,1,微博 weibo.com,https://weibo.com/1910370220/E1Oj4nPzc
47,,是,2016年8月2日11时许，天津市第二中级人民法院依法对翟岩民颠覆国家政权案进行一审宣判，认定被告人翟岩民犯颠覆国家政权罪，判处有期徒刑三年，缓刑四年，剥夺政治权利四年。翟岩民当庭表示认罪服法，不上诉。 °翟岩民犯颠覆国家政权罪 被判刑三年缓刑四年 ​​​​,2016-08-02 16:57,1,评论,赞,微博 weibo.com,https://weibo.com/1910370220/E1HTociFW
48,转发微博,是,【翟岩民涉嫌颠覆国家政权案进行法庭调查】 8月2日8时30分，随着审判长蔡淑英敲响法槌，天津市人民检察院第二分院提起公诉的翟岩民涉嫌颠覆国家政权案一审在天津市第二中级人民法院公开开庭审理。被告人翟岩民当庭承认检方指控。 °翟岩民涉嫌颠覆国家政权案进行法庭调查 ​​​​,2016-08-02 13:05,转发,评论,赞,iPhone 6,https://weibo.com/1910370220/E1GmZ4WmP
49,根据聚亨路大修工程施工需要，于 2016 年 8 月 1 日至 8 月 30 日封闭聚亨路（解放路—戴庄路）段、府西路（新都路—聚亨路）段，其中聚亨路与府西路、胜利路、人民路、戴庄路交叉口南北方向正常通行， 涉及封闭范围内的单位、居民小区车辆从非机动车道顺向通行，社会过往车辆提请择道绕行。 ​​​​,否,,2016-08-02 11:35,2,2,1,微博 weibo.com,https://weibo.com/1910370220/E1FMF8Glr
50,#警惕颜色革命#,是,【你以为你以为的就是你以为的？】颜色革命的可怕之处在于，每个自以为掌握一切的人，在不经意间，都把自己的命运交给了境外势力，成为了“那些人”手中可以随意摆弄的棋子。一些人在被利用后，在国家最终陷入无尽苦难后，留给他们的，只能是永无止境的悲伤和自责…#警惕颜色革命# O网页链接 ​​​​,2016-08-02 10:23,2,1,9,微博 weibo.com,https://weibo.com/1910370220/E1Fj8gdde
51,,是,【翟岩民涉嫌颠覆国家政权案一审在津公开开庭审理】据新华社消息，天津市人民检察院第二分院提起公诉的翟岩民涉嫌颠覆国家政权案一审２日上午在天津市第二中级人民法院公开开庭审理。人大代表、政协委员、法学学者、职业律师、各界群众代表２８人以及来自１２家国内媒体和５家境… O网页链接 ​​​​,2016-08-02 10:03,转发,评论,2,微博 weibo.com,https://weibo.com/1910370220/E1Fb0uIJ3
52,个人信息安全攻略 ​​​​,否,,2016-08-01 16:03,9,2,2,微博 weibo.com,https://weibo.com/1910370220/E1y6OljPP
53,八一建军节，向中国军人致敬！,是,【今天，接力转发！#致敬！中国军人#】战争年代，他们舍生忘死，冲锋在前；和平年代，他们戍守边疆，保卫家园；危难时刻，他们用血肉之躯筑起生命防线……哪里有危险，哪里就有他们的身影；他们的存在，给了我们最大的“安全感”。今天，八一建军节，谢谢你们的守护！一起接力，向中国军人致敬！ ​​​​,2016-08-01 15:25,2,2,12,微博 weibo.com,https://weibo.com/1910370220/E1xRltEiu
54,,是,"#百万民警视频受训#【现场执法，民警应练就哪些“绝招”？】公安部26日举办全国公安机关规范执法视频演示培训会，就当前执法难点和困惑问题向一线公安民警传授""绝招""，给出了一线民警在实践中""应该怎么做""、""不该做什么""的""标准答案""，比如现场处置时民警怎样才算规范用枪？详：O首发！一图解读 | 现场执法，公安民警应练就... ​​​​",2016-08-01 15:20,转发,评论,赞,微博 weibo.com,https://weibo.com/1910370220/E1xPdnGmu
55,网约车新政！,是,【与开车、坐车都有关！九图带你看懂网约车新政】28日，出租汽车改革和专车新政方案发布，#网约车合法化#了。私家车必须符合哪些条件才能成为网约车？当网约车司机有啥要求？网约车可以作兼职吗？网约车出了事故怎么办？乘客个人隐私遭泄露又如何处理？关于网约车，你想知道的都在这里↓↓转！ ​​​​,2016-07-29 16:33,3,评论,赞,微博 weibo.com,https://weibo.com/1910370220/E161reqIb
56,我是烈日下的盐城“焦警”，我为自己“带盐”,是,我是烈日下的盐城“焦警”，我为自己“带盐” ​​​​,2016-07-29 09:22,2,10,21,微博 weibo.com,https://weibo.com/1910370220/E13cFyhF2
57,,是,#高温酷暑守平安#7月29日8：00--14：00，江苏城市频道、江苏省公安厅新闻中心、网易江苏联合推出“迎战‘烤验’——行走在烈日下的硬汉”新媒体直播行动。带您体验江苏公安的速度与温度！ 欢迎收看，就是明天！O网页链接 2南京·江苏省广播电视总台(集团) ​​​​,2016-07-28 20:47,1,1,2,iPhone 6,https://weibo.com/1910370220/E0YfVEMjX
58,O“盐城公安微警务”攻略之七丨监所预约会见，微...“盐城公安微警务”攻略之七丨监所预约会见，微信一键解决！ ​​​​,否,,2016-07-28 20:45,转发,1,赞,iPhone 6,https://weibo.com/1910370220/E0YfhrVFS
59,O“盐城公安微警务”攻略之六丨不用再排队！用微...“盐城公安微警务”攻略之六丨不用再排队！用微信就能妥妥地办理出入境业务 ！ ​​​​,否,,2016-07-28 20:43,转发,1,赞,iPhone 6,https://weibo.com/1910370220/E0Yeyfh64
60,,是,【公安部规范执法视频演示培训会演示了啥？】7月26日公安部召开的全国公安机关规范执法视频演示培训会上，播放了上海、重庆、山东济南三市公安局摄制的演示片，针对民警现场执法时最常见、最容易出问题的情形，告诉民警该怎么做、不该怎么做。这些演示内容是结合法律规定和实践经验所做的探索，公安部 ​​​​...展开全文c,2016-07-27 21:43,转发,1,1,iPhone 6,https://weibo.com/1910370220/E0Pcpp3AJ
61,#百万民警视频受训#【对民警规范执法有何意义？】清华大学法学院教授余凌云：通过视频培训，对大家关心的常见问题，怎样算正确的处置，做一个非常形象的介绍，有利于民警统一认识、规范执法、减少纠纷；对公众而言，了解警察对常见问题的处理方式，能够帮助公众监督执法、维护权益、规范自身。,是,【首次！一线实战搬上屏幕 #百万民警视频受训#】全国公安机关规范执法视频演示培训会上播放了《公安机关规范执法视频演示片》。这是公安部首次通过视频把一线实战搬上屏幕，把一线优秀民警请为教官，给全警上了一堂活生生的接地气的执法课程。网评：警察的专业教程，也将成为公众守法的普及读本。 ​​​​...展开全文c,2016-07-27 21:42,1,评论,赞,iPhone 6,https://weibo.com/1910370220/E0PbUo6sc
62,连日来，市气象台持续发布高温黄色预警信号。在连续的高温天气中，有这么一个特殊的群体，他们顶烈日、冒高温、战酷暑，以饱满的热情坚守在第一线，他们就是盐城警察。我发布了文字《汗从裤管流到鞋子里，走近顶着烈日执勤的一线民警》 °汗从裤管流到鞋子里，走近顶着烈日执勤的一线... ​​​​,否,,2016-07-27 12:00,6,9,16,微博 weibo.com,https://weibo.com/1910370220/E0LnA4710
63,O“盐城公安微警务”攻略之五丨开车发生轻微碰擦...“盐城公安微警务”攻略之五丨开车发生轻微碰擦怎么办？使用微信“轻微交通事故快处”最便捷！ ​​​​,否,,2016-07-26 18:35,1,评论,3,iPhone 6,https://weibo.com/1910370220/E0ExFgut7
64,O公安部举办规范执法视频演示培训会 百万民警...公安部举办规范执法视频演示培训会 百万民警通过视频集中受训 ​​​​,否,,2016-07-26 18:30,转发,3,赞,iPhone 6,https://weibo.com/1910370220/E0EvuvOw0
65,【如何识别假录取通知书，转给高考学子】,是,【如何识别假录取通知书，转给高考学子】全国各高校的第一批录取工作已经陆续开始了。近日，上海的一位考生就收到了一个假的录取通知书，幸亏家中有从事教育行业的亲属，一眼识破了骗局，这才避免上当受骗。那么，该如何辨别通知书的真伪呢？O如何识别假录取通知书，转给高考学子 ​​​​,2016-07-26 18:04,1,评论,2,iPhone 6,https://weibo.com/1910370220/E0EkYj8RN
66,利用“微商”开展网络传销有什么特点？打击难度在哪里？国家有何举措？针对微商传销的一系列问题，带你一图读懂，详见下图↓ ​​​​,否,,2016-07-26 18:02,转发,评论,1,iPhone 6,https://weibo.com/1910370220/E0Ekgm16M
67,O郭声琨：以真抓促落实 以实干求实效 确保公安...郭声琨：以真抓促落实 以实干求实效 确保公安改革任务落实到位 ​​​​,否,,2016-07-26 07:34,1,评论,1,iPhone 6,https://weibo.com/1910370220/E0AdedzUT
68,O“盐城公安微警务”攻略之四丨全市107家公安备...“盐城公安微警务”攻略之四丨全市107家公安备案开锁公司权威汇总，生活不再为“锁”事烦心！ ​​​​,否,,2016-07-25 18:31,1,评论,3,iPhone 6,https://weibo.com/1910370220/E0v5qvepa
69,“盐城公安微警务”攻略之三丨想了解全盐城多少人跟你同名吗？戳进来就知道！O“盐城公安微警务”攻略之三丨想了解全盐城多少... ​​​​,否,,2016-07-25 18:30,转发,1,2,iPhone 6,https://weibo.com/1910370220/E0v546WXe
70,O“盐城公安微警务”攻略之二｜车被堵了？“自助...“盐城公安微警务”攻略之二｜车被堵了？“自助移车”分分钟助你“突围”！ ​​​​,否,,2016-07-25 18:29,转发,评论,1,iPhone 6,https://weibo.com/1910370220/E0v4Grh4d
71,警察小哥开启高温战斗模式,是,发布了头条文章：《警察小哥开启高温战斗模式！！！》  °警察小哥开启高温战斗模式！！！ ​​​​,2016-07-24 11:02,1,2,10,iPhone 6,https://weibo.com/1910370220/E0iILFmpT
72,盐城公安“微警务”平台集群全新升级！98个服务事项开启指尖模式！O盐城公安“微警务”平台集群全新升级！98个服务... ​​​​,否,,2016-07-22 20:07,转发,2,3,iPhone 6,https://weibo.com/1910370220/E03qOAfYI
73,出国务工注意事项O出国打工 千万小心，小心，再小心！ ​​​​,否,,2016-07-22 10:36,转发,评论,1,iPhone 6,https://weibo.com/1910370220/DFX9D5ezN
74,郭声琨对公安机关防汛抗洪抢险救灾工作作出批示O郭声琨对公安机关防汛抗洪抢险救灾工作作出批... ​​​​,否,,2016-07-21 22:17,转发,1,赞,iPhone 6,https://weibo.com/1910370220/DFSjlipe5
75,公安机关打击整治网络侵犯公民个人信息犯罪成效显著O公安机关打击整治网络侵犯公民个人信息犯罪成... ​​​​,否,,2016-07-21 09:11,转发,评论,4,iPhone 6,https://weibo.com/1910370220/DFNaxfwlQ
76,坚决把电信网络诈骗犯罪高发势头打下去O李伟强调 坚决把电信网络诈骗犯罪高发势头打... ​​​​,否,,2016-07-21 09:09,转发,评论,2,iPhone 6,https://weibo.com/1910370220/DFN9Ip58A
