序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    今天又有大雨，请出行的人们注意了，要做好防雨准备，一定注意安全[雨伞]                                            ",否,"
                                                                                                    #出行提示#请东城区和路过东城区的朋友注意，如遇强降雨，请各位市民朋友外出时尽量避开以下积水点。7月21日暴雨期间，东城区主要积水点：广场东侧路北口东南角、东土城路北口、景泰桥下、东便门桥下、东外大街十字坡路口、左安门桥下、广渠门路口、东直门桥下、安定门桥下。 ​​​​                                                            ", 2012-7-25 17:31,转发,评论,赞,微博 weibo.com,yu63tidwk
12,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #雨天安全驾驶#注意保持车距:遇到前方有大量积水时,不要跟车太近,保持一定距离,有利于看清楚环境和情况,否则前方车辆疾驶而过带动的水花会影响视觉判断。雨中驾驶要注意观察前后车辆与本车距离,跟车间距也要比天晴时增加50％。即便前方车辆紧急制动，也会有充足的距离做出避让。 ​​​​                                                            ", 2012-7-25 10:38,转发,1,赞,微博 weibo.com,yu3m30TqW
13,"
                                                                                                    号外号外，好消息，社区居民可以在家门口享受免费电影啦！！                                            ",否,"
                                                                                                    【百场公益电影社区免费放映】#北京进行时#首都精神文明建设委员会办公室主办的公益电影放映活动已启动，今夏将在全市各社区免费放映一百场电影。公益电影放映活动已经进行了八届，今年首场放映活动在石景山区鲁谷和聚兴园社区举办，分别为居民放映了影片，今后将在各个社区放映，丰富居民的生活。 ​​​​                                                            ", 2012-7-12 13:08,转发,评论,赞,微博 weibo.com,ys5McBL8W
14,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【北京多家加油站重回6元】#北京生活#昨天是北京油价下调的第一天，一些加油站依然保持着优惠打折的惯例，这样算来，北京有很多加油站已经低于7元。其中京都诚信加油站92#汽油售价跌到6.70元/升。小布起个头，大家一起来汇总优惠加油站，咱们做个“加油省钱秘笈”。征集北京地区优惠加油站，要靠谱哦~ ​​​​                                                            ", 2012-7-12 13:06,转发,评论,赞,微博 weibo.com,ys5LrkpAr
15,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【下周三入伏 贴三伏贴别忘预约】#北京生活#下周三是头伏。作为本市“冬病夏治”的贴敷大户――北京中医医院即将在这一天正式启动“三伏贴”服务。为避免扎堆贴敷，医院提醒大家可提前挂号预约。 ​​​​                                                            ", 2012-7-12 13:05,转发,评论,赞,微博 weibo.com,ys5KZyPa1
16,"
                                                                                                    6月份下过几场大雨后，北京这些天终于迎来35度的连续高温天气，天气越来越热了，大家出门要做好防暑降温准备哦，东直门的群众大舞台搞得丰富多彩，大家早上可以去观看精彩演出，都是咱老百姓自己的节目哦 ​​​​                                            ",是,无, 2012-7-4 13:03,转发,评论,赞,微博 weibo.com,yqSksuOhx
17,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【地铁便民拖鞋有去“要有回”】#提醒#坐地铁时穿凉拖最容易被挤丢。地铁西直门、建国门、苹果园、西二旗等客流高峰站准备了便民拖鞋，丢鞋的同学可以借走一双，之后再把鞋还回，以便车站将鞋消毒后提供给其他乘客。但一些人鞋是穿走了，却一直没有还。希望大家支持呵护，便民措施才能一直施行下去啊。 ​​​​                                                            ", 2012-7-4 12:57,转发,评论,1,微博 weibo.com,yqShZ7Ve4
18,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    暑假来喽，为了让孩子们过一个平安、快乐的暑假，北京消防将于本周六（7月7日）举办以“人人参与消防 共创平安和谐”主题暑期校园消防教育粉丝活动。周六上午9:30分中国消防博物馆门口恭候大家，要积极来参加活动哦，我们不见不散！活动链接：O网页链接 ​​​​                                                            ", 2012-7-4 12:56,转发,评论,赞,微博 weibo.com,yqShEaK91
19,"
                                                                                                    大家都行动起来一同建设和谐东直门                                            ",否,"
                                                                                                    7月3日14：30，我社区在活动中心组织开展了“平安志愿者在行动”的主题活动。社区党委宋书记通报了近期社区治保基本情况，动员大家积极行动、提高警惕、增强安全防范意识，发现发现各类不利于国家建设的不和谐现象，及时反映，积极行动起来为市党代会及十八大的胜利召开做好充分准备。 ​​​​                                                            ", 2012-7-4 12:56,转发,评论,赞,微博 weibo.com,yqShsllJV
20,"
                                                                                                    //@东城青联: 转发微博                                            ",否,"
                                                                                                    【神九返回舱成功着陆】今日10时03分左右，神九返回舱在内蒙古主着陆场成功着陆。正在视频及音频直播，视频： O网页链接 音频：O网页链接 iphone音频：O网页链接 ​​​​                                                            ", 2012-7-4 12:52,转发,评论,4,微博 weibo.com,yqSfJ3ODm
21,"
                                                                                                    //@东城青联: 转发微博                                            ",否,"
                                                                                                    【市第十一次党代会今日开幕】#聚焦北京#今天上午9时，中国共产党北京市第十一次代表大会将在北京会议中心隆重开幕。来自全市各条战线的750名代表将在5天的会期内，共商未来五年首都发展战略目标。会议将选举产生新一届市委领导集体。 ​​​​                                                            ", 2012-7-4 12:52,转发,评论,赞,微博 weibo.com,yqSfFuPjs
22,"
                                                                                                    又下完一场不过10分钟的大雨。这两天中考赶上好几场雨，希望学生们在这么凉快的天气能有好的发挥。前几天高考成绩下来了，希望过几天中考发榜时，东直门地区的所有考生都能取得好成绩！ ​​​​                                            ",是,无, 2012-6-26 15:42,转发,评论,赞,微博 weibo.com,ypFWHpKQ5
23,"
                                                                                                    今天下午，@北京科技大学 经济管理学院和机械工程学院的7名学生到东直门街道开展《网格化社会服务管理》暑期实践活动。看来，学生们也开始关注网格化喽~ ​​​​                                            ",是,无, 2012-6-26 15:27,1,2,赞,微博 weibo.com,ypFQYvrbM
24,"
                                                                                                    请大家多多关注东直门吧，为建设我们美好家园出点力吧。欢迎大家建言献策。 ​​​​                                            ",是,无, 2012-6-26 09:49,转发,评论,赞,微博 weibo.com,ypDDvDera
25,"
                                                                                                    近期，外省市到街道考察学习的人很多，请大家多关注街道的政民互动平台，积极提出改进意见。 ​​​​                                            ",是,无, 2012-6-11 09:58,转发,评论,赞,微博 weibo.com,ynmhL6PBc
