序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
10,为展现九寨旅游的独特魅力，增加一道靓丽风景，郭元乡青龙村村民正忙着修建以三国文化为主题的“微景观”。 ​​​​,否,,2017-09-22 18:25,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/Fn0NnerJD
11,100亩脆红李迎来第一年丰收，罗依乡大寨村智农种植农民专业合作社成员正抓紧时间采摘。 ​​​​,否,,2017-09-22 18:25,转发,评论,3,360安全浏览器,https://weibo.com/5230214761/Fn0NfyxZA
12,9月21日上午，九寨沟县脱贫攻坚秋季总攻动员大会在县委五楼会议室召开，并以视频会形式在各乡（镇）设立分会场。州委常委、县委书记罗智波出席会议并作重要讲话，县委副书记、县长陶钢主持会议，县人大常委会主任汪世荣，县政协主席葛林冲参加会议。O网页链接 ​​​​,否,,2017-09-21 22:02,转发,评论,3,360安全浏览器,https://weibo.com/5230214761/FmSMK5TQY
13,2013年5月21日，习近平总书记来到芦山地震灾区调研指导，新华社将于今天上午9时在震中龙门乡进行直播，全面展现芦山灾后重建取得的成果以及探索出的重建新路子。直播链接地址：红色追寻•足迹 直播|四川芦山：灾后重建展新颜O红色追寻·足迹 直播 |四川芦山：灾后重建展新...  ​​​​,否,,2017-09-21 09:57,转发,评论,赞,三星 GALAXY S6 edge+,https://weibo.com/5230214761/FmO2uDpOu
14,9月20日，九寨沟县灾后重点项目复工暨九寨·鲁能胜地扶贫攻坚灾后复工启动仪式在九寨沟县漳扎镇中查村举行，集中复工8个重点项目，新开工2个重点项目， 鲁能集团成为在九寨沟县7.0级地震首个全面复工的企业。 ​​​​,否,,2017-09-20 22:17,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/FmJsfgt0b
15,9月18日下午，九寨沟县灾后重建重点项目工作会在县委常委会议室召开，分析当前灾后重建工作情况，研究解决工作中存在的困难和问题，全力加快灾后重建进度。O网页链接 ​​​​,否,,2017-09-19 22:49,1,2,1,360安全浏览器,https://weibo.com/5230214761/FmAeOjOEA
16,在九寨沟县抗震救灾取得阶段性重大胜利、灾后恢复重建全面启动的关键时刻，9月19日上午，由省委组织部牵头举办、阿坝州和九寨沟县具体承办的灾后恢复重建综合培训班在县委五楼会议室正式开班。O网页链接 ​​​​,否,,2017-09-19 22:49,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/FmAeG5bIy
17,从戎报国英雄志，建功立业正当时。九寨儿女勇前行，踏上戍边卫国程！9月18日上午，九寨沟县召开2017年新兵入伍欢送座谈会，为即将踏入军营的18名新兵送行。 ​​​​,否,,2017-09-18 21:04,1,1,1,360安全浏览器,https://weibo.com/5230214761/Fmq7W1oCF
18,九寨沟县7.0级地震后，中国邮政集团公司四川省分公司利用线上线下渠道助力灾区脆红李销售，帮助果农渡过难关。截至9月13日，四川邮政帮助果农销售18.36万斤脆红李，寄递脆红李包裹3.7万件。O网页链接 ​​​​,否,,2017-09-14 21:37,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/FlOCZ3B2H
19,9月12日至13日，“8.8” 九寨沟地震灾后恢复重建国家规划指导组组长、国家发展改革委西部司司长赵艾率国家发展改革委、民政部、财政部、住房城乡建设部、交通运输部、林业局、旅游局、地震局等相关领导赴九寨沟县调研指导灾后恢复重建工作，并召开工作座谈会。省政府副秘书长何旅章、曹代学，省发展改革委主任范波，州委副书记、州长杨克宁，州委常委、常务副州长徐芝文，州委常委、九寨沟县委书记罗智波出席座谈会。O网页链接,否,,2017-09-13 22:24,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FlFvKB7sO
20,为进一步加强《四川省农村扶贫开发条例》的实施，依法深入推进我县农村扶贫开发工作，全面贯彻落实省第十一次党代会关于脱贫攻坚的决策部署，9月12日到13日，省人大常委会委员、民宗委主任委员邓顺贵率省第七执法检查组到我县开展的《条例》执法检查。州委常委、县委书记罗智波陪同检查。O网页链接,否,,2017-09-13 22:24,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FlFvDexsL
21,近日，九寨沟县感恩奋进“乡音”宣讲团走基层活动先后走进勿角乡阳山村和马家乡胜利村，通过文艺演出、先进事迹宣讲和抽奖问答等形式为群众开展感恩教育。 ​​​​,否,,2017-09-12 21:53,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/FlvSFkT13
22,近日，阿坝州优秀教师和“李氏教育奖”颁奖典礼在马尔康举行，县第二幼儿园被评为李氏“优秀教师团队”。 ​​​​,否,,2017-09-11 19:59,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FllHOdgmt
23,9月11日上午，县委常委、宣传部部长刘志鹏主持召开“感恩奋进.脱贫重建”工作推进会。 O网页链接 ​​​​,否,,2017-09-11 19:58,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/FllHqzA17
24,"9月8日上午,州委常委、县委书记罗智波，县委副书记、县长陶钢，县政协主席葛林冲分别带队深入我县学校、医院等地开展走访慰问活动，为长期坚守在教育一线，辛勤耕耘、无私奉献的广大教师送去了节日祝福，向在抗震救灾工作中表现突出的医务工作者表示亲切慰问。O网页链接 ​​​​",否,,2017-09-09 20:40,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/Fl37urYo1
25,震后一月，九寨沟县汽车站客运班线复班坚持震前票价不变！O网页链接 ​​​​,否,,2017-09-09 20:39,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/Fl37l1bAX
26,9月7日晚，“8·8”九寨沟地震灾后恢复重建委员会工作会在县委常委会会议室召开，会议对灾后恢复重建规划进行深入研讨，并对灾后重建、脱贫攻坚等各项重点工作作了详细安排部署。州委常委、县委书记、县7.0级地震抗震救灾应急指挥部总指挥长罗智波主持会议并作重要讲话。O网页链接 ​​​​,否,,2017-09-08 21:54,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FkUb4bZEo
27,《孩子，九寨等你回家》走红网络，MV直戳泪点O网页链接 ​​​​,否,,2017-09-08 15:07,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/FkRvQBnPK
28,9月5日，七一南坪中学初一新生军训汇报表演在该校操场举行，标志着为期5天的新生军训工作落下帷幕。 ​​​​,否,,2017-09-07 20:10,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/FkK4vD5rl
29,9月6日至7日，省委党建办副主任程文茂率省委组织部相关部门负责人深入九寨沟县部分乡（镇）检查指导抗震救灾和脱贫攻坚工作，看望慰问奋战在抗震救灾和脱贫攻坚一线干部职工，并召开座谈会。会上，州委常委、县委书记罗智波作了工作汇报。州委常委、组织部长卿刚陪同调研。O网页链接 ​​​​,否,,2017-09-07 20:10,转发,评论,2,360安全浏览器,https://weibo.com/5230214761/FkK4dApdj
30,吃不够的当兵苦，忘不掉的战友情——老兵在九寨沟抗震救灾一线退伍 ​​​​,否,,2017-09-06 19:20,转发,评论,7,360安全浏览器,https://weibo.com/5230214761/FkAjr6Fnk
31,9月5日上午，“情系灾区·就业援助”九寨沟“8.8”地震灾后重建就业援助专场招聘会在县城新区文化艺术中心广场举行。O网页链接 ​​​​,否,,2017-09-05 22:13,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/Fks1ikk0F
32,九寨沟震后最大招聘会明日举行 1万多个岗位等你来！明(5)日，四川省人社局、成都市人社局支援九寨沟县灾后重建就业援助专场招聘会将在县文化广场举行，134家企业携479个工种1万多个岗位现场招人。 ​​​​,否,,2017-09-04 19:16,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FkhqUhwbm
33,9月4日，我县依法治县工作专题会议在县政府二楼常务会议室召开，受州委常委、县委书记罗智波委托，县委副书记彭开剑主持会议并作了重要讲话。 O网页链接 ​​​​,否,,2017-09-04 19:15,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FkhqyqLGL
34,等你,是,【九寨沟震后最大招聘会明日举行】5日，四川省、成都市支援九寨沟县灾后重建就业援助专场招聘会将在九寨沟县文化广场举行，134家企业1万多个岗位现场招人。现场还有成都就业服务培训机构展示电工、焊工、中西面点、美容美甲等10多个培训项目，为求职者免费提供就业创业技能培训。（记者 向朝伦）   ​​​​...展开全文c,2017-09-04 15:21,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/FkfTApeoE
35,近日记者在大录乡东北村看到，村子里挖掘机挖、拖拉机运，村民们搬的搬、运的运、抬的抬，一片繁忙的情景，这里的村民们忙着对自家的受损房屋进行拆除和维修加固。O网页链接 ​​​​,否,,2017-09-01 22:34,转发,1,1,360安全浏览器,https://weibo.com/5230214761/FjQrUhLuw
36,8月31日至9月1日，省委省政府决策咨询委员会副主任泽巴足率省委省政府决策咨询委员会专家一行深入我县调研指导灾后恢复重建各项工作，他强调，要积极探索世界自然遗产抢救修复、恢复保护、发展提升新模式，积极推进科学重建、绿色重建、人文重建和阳光重建。O网页链接 ​​​​,否,,2017-09-01 22:33,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FjQrAvofa
37,9月1日，在九寨沟县7.0级地震中受损严重的漳扎镇小学215名学生在第三小学复课。在新学期开学典礼上，九寨沟县以“开学第一课”的形式举行“感恩·奋进”主题教育实践活动。 ​​​​,否,,2017-09-01 22:33,转发,评论,4,360安全浏览器,https://weibo.com/5230214761/FjQrmiGfx
38,又是一年开学季，由于受九寨沟县7.0级地震影响，九寨沟县各校开学时间推迟。8月31日，全县所有中小学和幼儿园共23所学校全部如期报名，准备开学上课啦！ ​​​​,否,,2017-08-31 21:57,转发,评论,5,360安全浏览器,https://weibo.com/5230214761/FjGMoDUT6
39,8月30日下午，按照省委、省政府统一安排，副省长杨兴平在我县主持召开省“8·8”九寨沟地震抗震救灾前方工作组专题会议。他强调，要认真落实省“8·8”九寨沟地震灾后恢复重建委员会第一次会议精神，牢牢抓住灾后重建契机，稳步推进过渡安置，科学系统开展灾后重建。州委常委、县委书记罗智波参加会议。O网页链接,否,,2017-08-31 21:56,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/FjGLKpzrB
40,"8月29日下午,州委常委、县委书记罗智波深入县第三小学校、漳扎镇上四寨村一队地质灾害点,检查指导秋季开学和地质灾害治理等工作。O网页链接 ​​​​",否,,2017-08-30 21:23,转发,评论,2,360安全浏览器,https://weibo.com/5230214761/Fjx841jVu
41,8月30日上午，我县召开7.0级地震灾后小微企业座谈会，州委常委、县委书记罗智波主持会议并作重要讲话，他强调，要进一步解放思想，紧紧围绕县委政府的中心工作，做九寨人、说九寨话、办九寨事，为加快建设美丽繁荣和谐新九寨贡献力量。县政协主席葛林冲，县委副书记彭开剑参加座谈会。O网页链接,否,,2017-08-30 21:23,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/Fjx7WAVmN
42,即将迎来开学的日子九寨沟县的孩子们准备好了吗？O网页链接 ​​​​,否,,2017-08-30 21:22,转发,评论,2,360安全浏览器,https://weibo.com/5230214761/Fjx7KdgaT
43,转发微博,是,"#警方辟谣#【合肥有位母亲在九寨沟遇难，家人获得保险赔偿金300万元？假的】九寨沟地震发生后,一则“合肥有位母亲在九寨沟遇难，家人获得保险赔偿金300万元”的消息在微信朋友圈流传。真相：两名保险公司员工为推销保险业务编造上述谣言，已被公安机关严肃处理。网络空间不是法外之地，请勿传谣信谣。 ​​​​",2017-08-29 19:51,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/Fjn6b0eTX
44,受九寨沟县7.0级地震影响，原计划2017年脱贫摘帽的九寨沟县能否如期实现目标？8月29日，九寨沟县举行百日攻坚暨档案规范化管理现场会，吹响脱贫攻坚百日冲刺行动号角，确保2017年摘除“贫困帽”。O网页链接 ​​​​,否,,2017-08-29 19:51,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/Fjn66yI0X
45,8月27日晚，州委常委、县委书记、县7.0级地震抗震救灾应急指挥部总指挥长罗智波主持召开灾后恢复重建项目规划专题会议。O网页链接 ​​​​,否,,2017-08-28 22:23,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FjeFhEbpT
46,8月28日，县委副书记、县长陶钢深入漳扎镇和黑河乡检查指导过渡安置工作，慰问受灾群众和基层干部，鼓励广大干部群众要团结一心、攻坚克难，共同打赢抗震救灾这场硬仗。O网页链接 ​​​​,否,,2017-08-28 22:23,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/FjeFc4qfi
47,8月25日，县工质食药局漳扎监管所会同国家轻工业食品质量监督检测成都站技术人员，对漳扎镇2个集中供餐点（牙扎村供餐点和漳扎三队供餐点）的食品原料进行了监督抽样，共抽样5个批次。 ​​​​,否,,2017-08-27 20:39,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/Fj4yAwrq1
48,8月26日晚，州委书记刘作明在九寨沟县主持召开九寨沟县7.0级地震州、县抗震救灾指挥部第二次联席会议，贯彻落实省委王东明书记在省指挥部第五次会议上的重要讲话精神，研究部署下一步灾后恢复重建工作。O网页链接 ​​​​,否,,2017-08-27 20:38,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/Fj4yix9pX
49,8月25日，九寨沟县永和乡灾后招聘会在永和乡乡政府举行。30余家用人单位提供1000余个岗位，32人与用人单位当场达成就业意向。O网页链接 ​​​​,否,,2017-08-26 19:17,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FiUAKFyXX
50,九寨沟县：部分受灾村民搬离帐篷返家居住O网页链接 ​​​​,否,,2017-08-26 19:16,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FiUAqBVYD
51,9月1日，九寨沟县地震灾区学校能不能如期开学？驻点记者实地探访O网页链接 ​​​​,否,,2017-08-25 18:54,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FiL1fmypM
52,西政校友会等为九寨脆红李找销路，赢得群众齐点赞！O网页链接 ​​​​,否,,2017-08-25 18:54,转发,评论,2,360安全浏览器,https://weibo.com/5230214761/FiL179KDo
53,8月23日晚，县7.0级地震抗震救灾指挥部第十七次会议在县政府常务会议室召开，听取各小组工作开展情况，对当前各项工作进行再研究再部署再明确。州委常委、县委书记、县7.0级地震抗震救灾应急指挥部总指挥长罗智波主持会议并作重要讲话。O网页链接 ​​​​,否,,2017-08-24 21:53,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/FiCLfyWP3
54,九寨沟县7.0级地震发生后，在九寨沟县漳扎镇上四寨村拉岗安置点建起了一个最有特色的学校——“帐篷学校”。O网页链接 ​​​​,否,,2017-08-24 21:52,转发,评论,3,360安全浏览器,https://weibo.com/5230214761/FiCL0sB96
55,“让九寨的伤痛像乌云渐渐消散，温暖的阳光已把希望照进九寨人民的心田。”8月24日，县委宣传部、县文体广新局组织的抗震救灾“乡音”宣讲团来到了漳扎镇漳扎村。 ​​​​,否,,2017-08-24 21:51,转发,评论,2,360安全浏览器,https://weibo.com/5230214761/FiCKyq9z3
56,九寨沟县7.0级地震发生后，中央、省州对九寨沟县应急救援、灾区群众临时安置及灾后重建等工作作出及时部署安排。　　如今地震已经过去半个月了，九寨沟县灾区群众安置情况怎么样？失业群众就业问题怎么解决？九寨沟县今年能不能如期脱贫摘帽？九寨沟县建设世界休闲度假旅游目的地的目标是否会动摇？　　针对这些问题，记者专访了州委常委、九寨沟县委书记罗智波。O网页链接,否,,2017-08-23 21:46,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/Fiti42V05
57,8月23日早上8点50分，在九寨沟县城九寨花园小区门口，102名九寨沟县外出就业群众分乘3辆大巴车出发，其中男性约占70%，他们的目的地是成都某家具厂。县政协主席葛林冲，县委副书记谢沣，县政府副县长张威，县人社局、就业局有关负责人参与活动。O网页链接 ​​​​,否,,2017-08-23 21:46,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FithRENJS
58,转发微博,是,#心系九寨# #四川新闻# 【从８月２３日起川航恢复成都至九寨沟航线】#四川资讯# 九寨沟发生地震后，各大航空公司陆续取消了九寨沟航线的运营。记者从四川航空了解到，从８月２３日起，川航将恢复成都至九寨沟往返航线客运定期航班。据了解，恢复后的成都至九寨沟航线为每周三班，分别于每周一、三 ​​​​...展开全文c,2017-08-23 21:45,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/FithtoDoD
59,8月22日下午，九寨沟县7.0级地震过渡安置工作部署会在县委五楼会议室召开。O网页链接 ​​​​,否,,2017-08-22 23:05,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/Fiknzqruf
60,8月21日晚，州委常委、县委书记、县7.0级地震抗震救灾应急指挥部总指挥长罗智波在县政府常务会议室主持召开县7.0级地震抗震救灾指挥部第十六次会议，会议认真听取各小组工作开展情况，研究部署下一阶段各项工作。 O网页链接 ​​​​,否,,2017-08-22 23:05,转发,评论,2,360安全浏览器,https://weibo.com/5230214761/FiknsBrST
61,8月20日晚，九寨沟县7.0级地震灾后恢复重建委员会筹备会在县委二会议室召开，会议对成立灾后恢复重建工作委员会及灾后重建相关事宜进行了深入研究和全面部署。州委常委、县委书记、县7.0级地震抗震救灾应急指挥部总指挥长罗智波主持会议并作重要讲话。O网页链接 ​​​​,否,,2017-08-21 21:24,1,评论,赞,360安全浏览器,https://weibo.com/5230214761/FiahPFKxi
62,8月20日下午，州委常委、县委书记、县7.0级地震抗震救灾应急指挥部总指挥长罗智波在九寨沟管理局主持召开抗震救灾安排部署会，听取前一阶段九寨沟管理局抗震救灾工作进展情况，研究部署当前抗震救灾和灾后恢复重建有关工作。九寨沟管理局局长赵德猛，县人大常委会主任汪世荣参加会议。O网页链接,否,,2017-08-21 21:22,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/Fiahjdt9T
63,8月19日晚，州委常委、县委书记、县7.0级地震抗震救灾应急指挥部总指挥长罗智波在县政府常务会议室主持召开县7.0级地震抗震救灾指挥部第十五次会议，会议听取了各组负责人工作汇报，并深入研究部署抗震救灾后续工作和灾后恢复重建等工作。O网页链接 ​​​​,否,,2017-08-20 21:58,转发,评论,赞,360安全浏览器,https://weibo.com/5230214761/Fi15paZG3
64,8月19日，距离九寨沟县7.0级地震过去不到半月，在九寨沟现代生态休闲农业产业园，500多亩高山雪菊迎风开放，40多名村民忙着采摘菊花。来自九寨沟县工商质量技术和食品药品监督管理局的数据显示，截至当日，全县除漳扎镇外，95%的个体工商户、企业等恢复营业，群众积极主动开展生产自救。O网页链接,否,,2017-08-20 21:57,转发,评论,3,360安全浏览器,https://weibo.com/5230214761/Fi153goIo
65,8月19日，受省委省政府统一安排，省人民政府副省长朱鹤新在九寨沟县指导抗震救灾过渡安置和灾后恢复重建工作。他强调，要将妥善安置受灾群众放在首位，科学谋划和加快启动恢复重建工作。O网页链接 ​​​​,否,,2017-08-19 22:50,转发,评论,2,360安全浏览器,https://weibo.com/5230214761/FhRZN6X77
66,8月19日上午10点，九寨沟县7.0级地震灾后就业招聘会在九寨沟县新区文化艺术广场举行。州委常委、县委书记罗智波出席并宣布招聘会正式开始，县委副书记、县长陶钢，邛崃市人大常委会主任、邛崃市对口帮扶工作领导小组常务副组长刘忠，邛崃市委常委、统战部部长、总工会主席肖瑶出席招聘会。县委副书记谢沣主持招聘会。O网页链接,否,,2017-08-19 22:49,2,2,4,360安全浏览器,https://weibo.com/5230214761/FhRZCb30m
67,8月18日下午，九寨沟县7.0级地震抗震救灾工作推进会在县委五楼会议室召开，会议通报了前一阶段抗震救灾工作情况，研究部署下一步重点工作。州委常委、县委书记、县7.0级地震抗震救灾应急指挥部总指挥长罗智波主持会议并作重要讲话。县委副书记、县长陶钢，县人大常委会主任汪世荣，县政协主席葛林冲出席会议。 O网页链接,否,,2017-08-18 21:38,转发,评论,3,360安全浏览器,https://weibo.com/5230214761/FhI67zK5o
68,8月18日，州委常委、县委书记、县7.0级地震抗震救灾应急指挥部总指挥长罗智波深入草地乡各村查看地震灾情，慰问受灾群众和基层干部，检查指导过渡安置工作，鼓励广大干部群众要团结一心、英勇奋战，共同打赢抗震救灾这场硬仗。 ​​​​,否,,2017-08-18 21:38,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/FhI60sGk0
69,8月16日晚，州委常委、县委书记、县7.0地震抗震救灾应急指挥部总指挥长罗智波在县委二会议室主持召开县7.0地震抗震救灾指挥部第十三次会议，传达省、州抗震救灾指挥部会议精神，研究部署全县过渡安置和灾后恢复重建阶段工作。 O网页链接 ​​​​,否,,2017-08-17 21:02,转发,评论,1,360安全浏览器,https://weibo.com/5230214761/Fhyr93mlZ
70,8月16日晚，州委书记刘作明在九寨沟县主持召开州、县抗震救灾指挥部联席会议，学习传达省委书记、省抗震救灾指挥部指挥长王东明同志，省委副书记、省长、省抗震救灾指挥部指挥长尹力同志来州视察重要讲话精神和省抗震救灾指挥部第五次会议精神，研究部署我州贯彻落实意见。州委副书记、州长杨克宁，州人大常委会主任谷运龙，州委副书记项晓峰出席会议。 O网页链接,否,,2017-08-17 21:02,2,评论,2,360安全浏览器,https://weibo.com/5230214761/Fhyr080CP
71,8月16日，省备灾中心、省救援队、州红十字会工作人员前往树正寨安置点和彭丰村月亮湾安置点慰问安抚群众，回访红十字会援助救灾物资发放、使用情况，核实救援物资的发放情况、发放手续是否齐全等内容。 ​​​​,否,,2017-08-16 20:52,1,评论,赞,360安全浏览器,https://weibo.com/5230214761/FhoWylGRP
72,为表达对救援部队的感谢，8月15日，九寨沟县举行送别抗震救灾部队官兵仪式。县委副书记、县长陶钢，县政协主席葛林冲和县人武部负责人参加送别仪式。 ​​​​,否,,2017-08-16 20:51,2,评论,2,360安全浏览器,https://weibo.com/5230214761/FhoVZbJwh
73,转发微博,是,景区抗震救灾英雄者联盟，一路有我一路相伴 °景区抗震救灾英雄者联盟，一路有我一路相伴 ​​​​,2017-08-16 19:37,1,评论,1,360安全浏览器,https://weibo.com/5230214761/Fhoseqj11
74,8月15日上午，九寨沟县在新区文化艺术广场举行7.0级地震遇难同胞公祭活动，沉痛悼念九寨沟县7·0级地震遇难同胞。新区文化艺术广场上，黑底白字的“沉痛悼念九寨沟县7·0级地震遇难同胞”的背景墙庄严肃穆。抗震救灾指挥部、抢险救灾部队、武警官兵、公安民警、救援队伍和民兵、遇难人员亲属代表和干部群众等2300余人参加公祭活动。上午十时整，汽车停止行驶，鸣笛致哀，防空警报拉响，所有参加公祭活动的人员庄严肃静面向悼念墙，伫立默哀，在低沉的哀乐声中，参加公祭活动的人员敬献菊花，表达对遇难者的哀思。同时，全县各乡(镇)也自行组织公祭活动，悼念遇难者。,否,,2017-08-15 23:39,2,评论,6,360安全浏览器,https://weibo.com/5230214761/FhgBEb3Fr
75,8月15日，州委常委、县委书记罗智波在九寨沟景区和漳扎镇各受灾群众安置点检查指导灾后安置工作时强调，要严格按照省委“五有三防”要求，妥善安置好受灾群众。O网页链接 ​​​​,否,,2017-08-15 23:37,1,评论,2,360安全浏览器,https://weibo.com/5230214761/FhgB1q0J6
76,,是,#阿坝身边事# 【是你给了我希望和力量：九寨沟感谢你！】微阿坝 快速反应，救援有力，这是“中国力量”的呈现，守望相助，心手相连，这是人性光辉的绽放。所有关注九寨的人，谢谢你们！...展开全文c,2017-08-15 16:02,转发,2,6,360安全浏览器,https://weibo.com/5230214761/FhdCqtHRH
77,感恩！因为有你们,是,#微镜头#【感恩！群众自发送别抢险官兵】今天上午，完成了#四川九寨沟7.0级地震#抢险救灾的部分官兵开始陆续撤离，返回驻地。得知消息后，群众们一早自发上街送别战士。一声声感谢，一句句辛苦，饱含着对人民子弟兵的感激之情。转发，向最可爱的人致敬！(央视记者马凌峰 柴世文) ​​​​,2017-08-15 16:02,1,1,4,360安全浏览器,https://weibo.com/5230214761/FhdCbFCrx
78,,是,【九寨沟举行公祭活动：近千人肃立默哀 献花悼念】8月15日10时许，警报声、汽笛声在九寨沟县城新区文化广场上空响起，悼念“8·8”九寨沟7.0级地震遇难同胞。近千人整齐列队，庄严肃立，默哀1分钟，缅怀在地震中遇难的同胞。L新京报我们视频的秒拍视频 ​​​​,2017-08-15 15:40,1,评论,2,360安全浏览器,https://weibo.com/5230214761/FhdtlhqMv
