序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
10,天突然阴下来了...黑... ​​​​,否,,2012-09-27 12:00,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yDNeQpbDN
11,市气象台11时10分发布大风蓝色预警信号；午后本市风力逐渐加大，傍晚到夜间平均风力达5-6级阵风7级左右明天白天风力仍有四五级北风，注意防范！ ​​​​,否,,2012-09-27 11:58,2,评论,赞,专业版微博,https://weibo.com/2662515871/yDNe62MmX
12,幸福是比较级，但并非与别人比较，而是与自己曾经的不幸福比较。一个人只要经历过坏透了的日子，就会真正懂得感激幸福。 ​​​​,否,,2012-09-27 10:17,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yDMz0ivCq
13,平安快乐度节日//@北京中医医院1956: 假期出游，安全第一！,是,#乘火车请注意#候车“忌大意”。进出站时，单肩包要斜跨在身上，包放在身体前腹部，背双肩背包的，要把包背在胸前。候车时，注意在乘坐车次规定候车区域候车，独自出行别瞌睡，财物一定随身放。如需长时间候车，最好将行李交由寄存处寄存。结伴出行的，行李放在一起，别想当然认为同伴会照看好。 ​​​​,2012-09-27 10:16,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yDMyPDZKc
14,【 多与少 】 钱多了，友少了；车多了，路少了；娱多了，乐少了；说多了，做少了；假多了，真少了；城多了，村少了；虚多了，实少了；贪多了，廉少了；话多了，理少了；梦多了，觉少了；雾多了，雪少了；草多了，树少了；恨多了，爱少了；黑多了，白少了；暗多了，明少了；衣多了。穿少了 ​​​​,否,,2012-09-26 20:43,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yDHeG1niB
15,转发微博,是,一语道破人生：人生没有绝对的公平，而是相对公平。 在一个天平上，你得到越多，势必要承受更多，每一个看似低的起点，都是通往更高峰的必经之路。让自己心情更平和一点，更豁达一点，对身边的过错淡然，让自己更宽容一点，乐观，阳光，幸福不是得到的多，而是要求的少，计较的少。 ​​​​,2012-09-26 13:58,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yDEAj7Vy0
16,在两节来临之际，为确保十八大的召开，我居委会组织居民学习消防安全知识。增强居民的消防安全意识，提高抵御火灾能力和自防自救的能力，切实保障居民的生命财产安全，防止和减少事故的发生。安全在家一定注意煤气的使用，多检查屋内的电源开关和煤气阀门，不要忘记关煤气。杜绝安全隐患确保人身安全。 ​​​​,否,,2012-09-26 08:16,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yDClJFnav
17,,是,文化委来电，真的要给燕园配流动电影放映车了@燕园街道燕北园社区 @燕园北大校内社区 @燕园承泽园社区 @燕园蔚秀园社区 @燕园燕东园社区 @燕园中关园社区 @燕园畅春园社区 ​​​​,2012-09-25 14:35,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yDvoHDZfc
18,10公寓周静华（老年痴呆症）家的保姆下午开家长会，家里没人了就把周静华安置在居委会，由我们来临时照看。马主任陪老人看电视聊天...[呵呵] ​​​​,否,,2012-09-24 16:32,1,评论,赞,专业版微博,https://weibo.com/2662515871/yDmK24KPW
19,每天一包烟脑出血增两倍每天三杯酒中风提前15年 ​​​​,否,,2012-09-24 10:59,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yDkyzjVXd
20,吃一顿西式快餐，包括一个烤鸡腿堡、一份中包薯条、一份辣鸡翅、一份中包鸡米花，所吃的“盐”一共为6.6克，超过了推荐的每天6克盐的量！ ​​​​,否,,2012-09-24 10:48,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yDkucDgBq
21,出汗别用冷水洗脸：大汗淋漓不要用冷水洗脸，冷水的刺激，会引起面部皮肤毛孔收缩，毛孔中的的油污、汗液不能被清洗干净，最终导致毛孔扩大，甚至可能会发炎，出现粉刺和豆豆。无论是夏季还是其他季节，用温水洗脸最适宜 ​​​​,否,,2012-09-24 10:07,1,评论,赞,专业版微博,https://weibo.com/2662515871/yDkdsh5XQ
22,屋里有味儿洒点儿白酒：酒装在喷壶里，在有味儿的地方喷几下，然后打开柜门、窗户，保证室内通风即可消除味。白酒除了可以除味，还能防止出现臭味。新胶鞋活球鞋内用白酒喷入至鞋内海绵不能吸收为止，晾干后再穿，脚就不会“臭哄哄”的了。 ​​​​,否,,2012-09-24 09:42,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yDk3leqSL
23,//@敬哥哥668:,是,【老年人的夕阳红】老年人生活的“数字化”    排便一次食欲好，能吃是好事，但上下通畅非常重要，因此，老年人要保证每天都要排便一次。睡觉两次上了年纪，晚上睡眠质量往往欠佳，所以午睡必不...  — 投稿到《新健康之旅》@厚德浩生 O网页链接 ​​​​,2012-09-23 08:55,2,2,1,专业版微博,https://weibo.com/2662515871/yDajM6Tlc
24,喜迎十八大真心献国策＊海淀区百名“身边的好计生干部”表彰既暨事迹宣讲会感人 我在:O网页链接 ​​​​,否,,2012-09-20 15:07,转发,评论,赞,Android客户端,https://weibo.com/2662515871/yCKtycHOe
25,,是,,2012-09-20 06:08,转发,评论,赞,Android客户端,https://weibo.com/2662515871/yCGWFF5vG
26,"我刚更新了#微博客户端秋季版#，1.全新个人主页, 2.信息流新增趋势：热门文章、推荐好友, 3.新增微博专属二维码, 4.新增发送队列, 5.新增个性会员主题，赶快成为微博会员吧！下载地址：O网页链接 ​​​​",否,,2012-09-19 22:10,转发,评论,赞,Android客户端,https://weibo.com/2662515871/yCDOogi2t
27,各家各户都换了插卡式电表。一天了，一直在帮居民充电！安装位置太高，很多老人够不到，还会出危险。居民们都来求助我们 ​​​​,否,,2012-09-19 16:18,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yCBvwCohL
28,区残联又做好事了...即将为每个楼门洞旁安装扶手栏杆。方便老年人出入...累了歇息... ​​​​,否,,2012-09-19 12:14,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yCzUHiZv9
29,//@燕园承泽园社区:,是,我园区居民在多伦多发回的华人抗议日本侵占钓鱼岛游行照片，表达自已的爱国热情！！！ ​​​​,2012-09-18 12:25,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yCqyzoU0f
30,举区域之力聚万众之智共创全国文明城区畅通北京 绿色出行 文明交通 从我做起 ​​​​,否,,2012-09-18 10:10,2,评论,赞,专业版微博,https://weibo.com/2662515871/yCpFOdGlz
31,老师们都来唱歌啦...要学新歌了积极性 ​​​​,否,,2012-09-18 09:09,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yCpgWlEML
32,日本发现钓鱼岛比中国晚500年！！！钓鱼岛属于中国的！！！ ​​​​,否,,2012-09-18 08:25,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yCoZnaxWP
33,转发微博,是,"经常面对电脑，再加上平时玩微博玩的比较high，眼部经常会很干燥,现在有了解决这个问题的法宝：每天上网前擦上兰蔻塑颜焕彩双效眼霜.补水保湿又去黑眼圈,防辐射，小细纹。现在分享给千位姐妹们，特别是经常在电脑面前和眼部干燥MM们一定要试试哦O网页链接 ​​​​",2012-09-17 22:44,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yClbmkR5U
34,//@杭锦后旗公安局: 转发微博,是,【理性爱国，从我做起】我们胸中有爱，我们眼中有泪，我们心中有恨…爱国应化为每个公民的自觉行动！但爱国也需要理性，支持依法表达情感和决心，千万不要伤害自己的同胞，别干“亲者痛，仇者快”的傻事，“打砸抢烧”伤害的是自己人。中华民族是理性和智慧的民族，团结起来，同仇敌忾，振兴中华！安。 ​​​​,2012-09-17 22:40,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yCl9DDYTT
35,温馨提示“一老一小”无业人员：城镇居民医疗保险保险开始缴费了新办理的不要错过喽！新办理的人员需带着户口本及复印件（首页及本人页）、两张2寸照片、及邮政储蓄存折... ​​​​,否,,2012-09-17 12:16,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yCh4pBJ8F
36,[呵呵],是,微博的最大好处是让一个只听得惯一种声音、因媒体合唱太久而让人们远离真实的中国人逐渐习惯生活的真实和声音的多元，这是一个无论你喜欢与否、高兴与否、论战与否都不会因此而改变的真实和多元。如果你面对骂声不再激动并且不对骂或生气而是思考，说明微博的药效已达到，你至少生活在真实环境里了。 ​​​​,2012-09-17 08:23,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yCfy3bzgZ
37,呼吁理智国 ​​​​,否,,2012-09-16 21:03,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yCb65yK25
38,,是,【世界公认最顶级抗衰老食物】1.鲫鱼、金枪鱼等鱼肉；2.西兰花；3.冬瓜；4.洋葱；5.豆腐；6.圆白菜；7.苹果；8.胡萝卜；9.牛奶；10.矿泉水；11.贝类含有维生素B12；12.西红柿；13.菠菜；14.橙子；15.麦芽；16.草莓；17.大豆；18.酸奶；19.香菜；20.巧克力；21.马铃薯；22.蘑菇23.鸡蛋；24.核桃。 ​​​​,2012-09-16 18:26,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yCa44emTk
39,孝道[带感]传统美德//@燕园街道燕北园社区: //@北京孝为先-郑志刚:,是,#母子情深#63岁儿子跪下为89岁母亲掏耳朵，照顾患病妈妈 退休儿子当“全职保姆”，每天九点推89岁母亲到四川大学华西医学院的荷花池透气，转悠2小时，13时伺候母亲午睡，16时，伺候母亲吃药，要厚带母亲转悠一小时，平凡人的孝心更值得大家学习！ ​​​​,2012-09-16 14:04,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yC8lWucwL
40,秋天看云...白云朵朵... ​​​​,否,,2012-09-14 14:11,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yBPxAwq8b
41,【人生是变动不居的】但人生观，却可以坚若磐石。我们都是人海里的船，可以颠簸，流离，但却不能迷失方向，更不能轻言放弃。 ​​​​,否,,2012-09-11 15:25,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yBnKkAuLv
42,//@燕园畅春园社区: 转发微博,是,日本政府决定最快明天就与所谓钓鱼岛“岛主”签署“买卖合同”！我国政府今天发声明宣布中华人民共和国钓鱼岛及其附属岛屿的领海基线，意味着不再承认钓鱼岛存在主权争议。总理讲话说：中国政府和人民绝不会退让半步！发微博#钓鱼岛是中国的#，一起转起来，发出我们的最强音！O网页链接 ​​​​,2012-09-11 14:31,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yBno7irmi
43,这棵很普通的花却给老人们带来了很多话题和快乐...花虽普通却很少见了，老人走到这里都要欣赏一下我的“小花园”，学生们来到这里也好奇的拍个影儿... ​​​​,否,,2012-09-11 09:05,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yBlfZFi1M
44,//@博爱子2012: 分享+1，我觉得这条热门微博很不错：）更多口味猛击此处:O网页链接,是,【公布海基】中国政府公布钓鱼岛及其附属岛屿的领海基线，意味着不再承认这些岛屿存在主权争议，而是明确中国对其拥有无可争议、不容谈判的主权。相信围绕这一重大立场调整，中国将有一系列相应宣示、落实和维护主权的跟进措施，也不排除使用武力维护中国的核心利益。这是今天最重大的国际新闻。 ​​​​,2012-09-11 08:43,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yBl76h7Xf
45,//@冯绍峰: 为了此言而转！这是我一直对自己说的话。,是,,2012-09-10 09:06,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yBbPSt5p5
46,星期五看到路边的寻人启事，畅春园一老人走失。今天承泽园有一位老人走失 ​​​​,否,,2012-09-09 20:04,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yB6IwtWMf
47,我刚换了“童心未泯”模板 ​​​​,否,,2012-09-07 16:31,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yAMsT4YkM
48,人啊！！！真的要想得开！！心中压抑真的是可以缩短人的寿命！！ 挺好的一位老人，就因为纠结职称的事儿撒手人间了 ​​​​,否,,2012-09-06 15:41,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yACIcvJpb
49,社区计生专干的工作：要关爱老年人、关注女孩、宣传生育保健、避孕知识、关心流动妇女及儿童...把国家的奖励政策、新精神及时传达给所有人。社区的计生专干带老年人去医院看病、报销，拿药、买菜、做饭等等，为园区流动妇女查验婚育证，在北京享受免费检查，发放免费药具，为孩子联系打防疫针等 ​​​​,否,,2012-09-06 14:15,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yAC9p9aF2
50,我社区计生专干张静参加了—海淀区“我身边的好计生干部”演讲预选赛活动。 ​​​​,否,,2012-09-06 12:41,转发,5,赞,微博 weibo.com,https://weibo.com/2662515871/yABxi5Rfv
51,“2012年健康燕园行”北京大学工会健康大讲堂：请来北京大学第一医院（厚德尚道）的院长刘玉村、书记刘新民、内科专家杨慧霞、妇科专家白文佩为北大师生及居民讲解健康知识。非常大家的欢迎。 ​​​​,否,,2012-09-06 12:37,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yABvx3Mrx
52,//@willa宁小天: 转发微博,是,人，其实不需要太多的东西，只要健康地活着，真诚地爱着，也不失为一种富有。 ​​​​,2012-09-05 22:01,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yAvM3sggY
53,[群体围观]明天（周三）下午在二教109有来自北大一院的4位内科、外科、妇科专家举办健康科普讲座，欢迎居民们参加。 ​​​​,否,,2012-09-04 16:41,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yAkfqdRpY
54,分享图片：残疾人意外保险知识讲座 ​​​​,否,,2012-09-04 16:05,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yAk0OwLv9
55,北京市残疾人联合会为残疾人统一上了意外伤害保险。残疾人朋友又一次享受到政府给予的好政策。街道残联将此消息通知给我们，我们再通知本社区的残疾人员 ​​​​,否,,2012-09-04 16:02,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yAjZHoxsh
56,开学啦...旅游的也都回来啦.又是星期二了...老人们的歌声又开始在教室回荡.. ​​​​,否,,2012-09-04 10:26,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yAhNkc2J3
57,,是,天下的父母是最能理解和体谅孩子的。无论你是多大的官，还是世间潦倒人，无论你是百万富翁，还是穷困贫子，在父母的心里，你都是父母的骨肉心血，你富了父母的也不想贪，你贫穷爹阿拉也不嫌弃。唯一的一点就是孩子有孝心即是最大的安慰也。 ​​​​,2012-09-04 08:36,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yAh4TBC3W
58,老年人喝粥多福多寿！玉米粥开胃、南瓜粥解毒、黑芝麻粥润燥、红枣粥对食欲不振、患慢性肠炎的人更为适用。 ​​​​,否,,2012-09-03 08:18,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yA7wT55Qb
59,常吃低脂乳品防中风：牛奶、发酵乳、酸奶、奶酪、冰淇淋、鲜奶油等乳制品都没有增加中风的几率，经常食用低脂乳品的人中风风险会降低。低脂乳制品中的钙质、肽和维生素D有利于控制血压，而脂肪含量低也不会给血液循环造成过多负担。 ​​​​,否,,2012-09-03 08:15,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yA7vUsYhk
60,,是,#微博送健康#【蔬菜的哪个部分农药多？】蔬菜的菜帮和菜蒂农药残留最多！如大白菜近根部的菜帮，喷药时因重力作用农药会顺着菜叶流下来，聚在菜帮底下，而且菜帮靠近地面，风吹日晒造成农药分解的几率比较小，所以吃蔬菜时最好把靠近地面的菜帮切掉。 青椒的植株矮，会在青椒蒂积累许多农药。 ​​​​,2012-09-01 23:07,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yzUuEjxrn
61,通知：关于申请2012年度（第一次）失业人员、社会化退休人员分户自采暖补贴的通知申领时间2012年9月1日至9月20日[群体围观]申领地点：燕园街道社保所[群体围观]咨询电话：62751297 ​​​​,否,,2012-08-31 11:22,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yzGsgnBSQ
62,在街道残联的帮助下我园区的残疾人严荣终于办理了残疾人生活补助申请. 感谢陈红雷 喽 ​​​​,否,,2012-08-30 16:18,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yzyXJn5ih
63,朗润园160号如今的斯坦福中心...中西合璧 ​​​​,否,,2012-08-30 13:34,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yzxTcjjGe
64,我园区的楼房被爬山虎包围着...屋里阴凉。可是它也很讨厌...总往空调里钻... ​​​​,否,,2012-08-30 13:26,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yzxPRa8pg
65,闻徵音，使人乐善而好施；闻羽音，使人整齐而好礼。独乐乐，与人乐乐，孰乐？我获得微博特发【乐善好施】勋章。O网页链接 ​​​​,否,,2012-08-30 13:11,转发,评论,赞,勋章馆,https://weibo.com/2662515871/yzxJU6Oj9
66,我满怀激情的分享了一首歌，从此成为【情投意盒】的一份子。此时此刻我忠诚宣誓，无论hold住或者hold不住，坚持每天都听@微博音乐盒，不断分享我所热爱的音乐。O网页链接 ​​​​,否,,2012-08-30 13:10,转发,评论,赞,勋章馆,https://weibo.com/2662515871/yzxJkCG5z
67,[音乐盒]我正在听 @王丽坤《讽刺》 K讽刺  （分享自 @微音乐） ​​​​,否,,2012-08-30 13:06,转发,评论,赞,音乐人,https://weibo.com/2662515871/yzxI16qmZ
68,[音乐盒]我正在听 @陈伟伦ChenWeilun《最后的晚餐》 K最后的晚餐  （分享自 @微音乐） ​​​​,否,,2012-08-30 13:04,转发,评论,赞,音乐人,https://weibo.com/2662515871/yzxH90R7E
69,太多游客问路...居民意见纷纷...老人们很负责任的、耐心的告知游客如何走去哪里近。。可是游人们还是没完没了的问着，恨不得抬腿就是目的地...ai.ai.ai.游客真的是走累了...理解万岁...可在外遛弯儿聊天儿的老人们很是苦恼 ​​​​,否,,2012-08-30 09:12,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yzwaV8yUe
70,闷热啊..... ​​​​,否,,2012-08-30 08:54,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yzw3qliKq
71,游客同志们北京大学没有北门！！从东门出去，去清华西门近！！西门跟颐和园近，坐车方便！！祝游人校园游愉快 ​​​​,否,,2012-08-30 08:52,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yzw2V0GLj
72,外出游玩的人们要小心喽！！！,是,【三裂叶豚草现怀柔】有着“植物杀手”之称，对人体、水质、作物都有害的外来物种三裂叶豚草，近日，在怀柔水库等饮用水源保护地周边现身。目前，蔓延趋势也已被控制，预计一个月内可将其全部连根儿拔掉。小布提醒大家，该植物花粉与人接触后，轻则引起咳嗽、哮喘，重则肺气肿。所以，开花的千万别碰！ ​​​​,2012-08-29 16:05,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yzpsbijCk
73,[群体围观]起床了，一句早安有多好。 天冷自觉的加衣。感冒时主动吃药喝热水。 觉得寂寞了，抱抱自己。 觉得累了，休息休息。 却发现原来这些琐碎，自己几乎没有认真施予自己。 给自己一个机会，好好爱这个世上唯一的自己。 ​​​​,否,,2012-08-29 08:14,2,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yzmmKh1g7
74,我们这里的老老师们在家就以电脑为伴，做些幻灯啊，老人们把好的东西相互发送，给生活增加了很多乐趣。这里有几张图片很美的 ​​​​,否,,2012-08-28 08:53,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yzdccqg0F
75,和谐共处哦,是,大黄狗伸开四肢把大花猫搂在了怀里。引来众人啧啧称赞。很是和谐温馨哦。  ​​​​,2012-08-27 21:23,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yz8FVocHz
76,【疲劳时不要喝咖啡】当人处于非常疲劳的状态下，会消耗肝糖，弱疲倦时才喝咖啡提神，喝下的咖啡因会加速肝糖的消耗，使之分解成葡萄糖，送入血液中供身体使用；如果身体中已无肝糖可用，就会进一步从骨骼黄总去消耗身体的“骨本”，久而久之就真的坐实了“喝咖啡会造成骨质疏松”的说法。 ​​​​,否,,2012-08-27 21:19,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yz8En5iQp
77,闷热啊...南边下雨呢，我这里咋不下呀？？ ​​​​,否,,2012-08-27 13:18,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yz5v2nDIx
78,感性的人—感性的写：喜欢写，喜欢就这样顺其自然无拘无束地写，所以写的不多，写得不好。但能做自己喜欢做的事，应该就足够了吧。写吧... ​​​​,否,,2012-08-27 08:19,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yz3xFn8LA
79,走得顺时，不必太张狂，就算你爬到了坡顶，终究还要走下坡路；走得快时，无须太得意，你的脚力总是有限的，不如把短暂的路走得精彩些；走得累时，莫要太哀叹，经受了劳累，才知道坚强与珍惜；走得苦时，切勿太悲怆，生活里没有绝路，苦难是人生的梯，助你走出低谷和沼泽. ​​​​,否,,2012-08-27 08:07,1,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yz3t60JO4
80,转发微博,是,#温馨提示#最近网传“1008600”是诈骗电话号码，称拨打此号码或向这个号码发信息会被扣费。此类微博存在误导广大消费者、以偏概全的情况，特发微博进行说明。@平安北京 @12321举报中心 @新浪科技 @付亮的竞争情报应用 @平安常州 ​​​​,2012-08-27 07:54,转发,评论,赞,专业版微博,https://weibo.com/2662515871/yz3nRf1Q1
81,//@潘石屹: 打开微博许多伤亡的事故，国家到了下决心全面整治的时候，再不整治就晚了。,是,【汕尾建筑施工坍塌事故２８人被处理】新华社消息，广东汕尾去年一起致６死７伤的坍塌事故调查结果公布，事故被定性为“较大生产安全责任事故”，２８名事故相关责任人和５个责任单位被处理，其中，城区住房和城乡建设局副局长彭友谊等3人被检察机关立案调查。O网页链接 ​​​​,2012-08-26 18:24,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yyY4Z5emy
82,哈尔滨咋了？？？路面坍塌几次啦？这回大桥也坍塌了...什么工程啊？？ ​​​​,否,,2012-08-24 08:13,2,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yyBdThkDu
83,巧遇,是,“天阶夜色凉如水”“处暑西楼听晚蝉”这两种情景结合到一起是否别有一番韵味呢？今年节日节气“相遇”的情况特别多，继“立秋”撞上“三伏”后，今天“七夕”又与“处暑”相遇了。七夕节讲究吃巧果，处暑讲究吃百合鸭。今天情侣们有没有两样一起吃？  ​​​​,2012-08-23 08:00,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yyrIdvIEl
84,祝天下有情人七夕快乐喽[七夕] ​​​​,否,,2012-08-23 07:35,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yyrydzqj1
85,出伏啦...早晚凉了！大家注意添减衣服哦。。。 ​​​​,否,,2012-08-23 07:34,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yyrxw9fXy
86,炖肉放苹果——降血脂：炖肉时放个苹果不但苹果的香味儿可消除猪肉的异味，而且还能减低胆固醇的作用。苹果富含钾盐，进入人体血液后，能将钠盐换出并排除体外从而降低血压，对动脉、心脏、脑血管有保护作用，可为心脑血管疾病患者食用肉类时提供保护伞。 ​​​​,否,,2012-08-22 14:25,4,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yykNR03xO
87,,是,【情侣手记】老婆挺着肚子回家，却听到老公房间的呻吟声...（据说是50000多人看了都哭了）精彩记得转~！！（转）喜欢请关注@情侣手记 ​​​​,2012-08-22 14:11,1,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yykIo4zdp
88,酒后喝红牛上身 ​​​​,否,,2012-08-22 08:07,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yyikAhlPH
89,多按揉腹部，瘦全身。中已有三个穴位专门负责瘦身，长期坚持就可塑造曼妙身姿上脘穴：为食道减负；中脘穴：加快胃蠕动；下脘穴：让毒素不滞溜。 ​​​​,否,,2012-08-22 08:05,1,1,赞,微博 weibo.com,https://weibo.com/2662515871/yyijP0zvh
90,选感冒药有“禁区”“禁区”一：肝不好别用扑热息痛；“禁区”二：开车别吃扑尔敏；“禁区”三：便秘慎用可待因；“禁区”四高血压患者别用伪麻黄碱；“禁区”五感冒药最好别混用！ ​​​​,否,,2012-08-22 07:57,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yyigtxfqa
91,保持良好的心态，快乐的工作、生活,是,世上最富哲理的古诗词:【做人六字诀】1.静：少说话，多倾听。2.缓：稳着做事，不急不躁。3.忍：面对不公，别气愤，别宣泄，忍让是智慧。4.让：退一步，海阔天空。5.淡：一切都看淡些，很多事情随着时间会变成云烟。6.平：是平凡，是平淡，是平衡。 ​​​​,2012-08-22 07:49,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yyido5tlG
92,教你健康用电脑：显示屏要每天擦，隔三小时洗次脸。电脑上的灰尘会加大辐射量。 ​​​​,否,,2012-08-22 07:36,转发,评论,赞,微博 weibo.com,https://weibo.com/2662515871/yyi7Y5U2u
